Unnamed: 0,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_date,review,review_category
23288,UK,26160597,RYHAGM0QE9UIS,0064430227,736970767,Harold and the Purple Crayon (Purple Crayon Books),Books,3,3,4,N,Y,2012-05-29,Great first read I bought this for my 4 year old who wanted to be read a 'proper book' rather than a baby book.  He absolutely loved this and the 3 other Harold books we bought and now cannot wait to be able to read himself and read them again.,0
14403,UK,12511995,R3IMPNR01D2BWW,1846552206,415354991,What I Talk About When I Talk About Running,Books,3,1,3,N,N,2009-04-09,"Worth reading, not worth buying at full price The book was worth reading, but was nothing at all like his other books. It gave me insight into the author's lifestyle, and honestly it inspired me to start running, but I did not relate to it in the way I have with his other fantastical fiction novels. Take this book for what it is - an autobiography [using the term loosely].",0
1665,UK,3715051,R3KUDIJM0R0MOG,0393239357,290651491,"The Second Machine Age: Work, Progress, and Prosperity in a Time of Brilliant Technologies",Books,5,0,0,N,Y,2015-03-15,Five Stars The book to read to understand the years to come!,1
21337,UK,24195706,R1EJUC7BYE005J,0575082372,269755590,House of Suns (GOLLANCZ S.F.),Books,3,0,0,N,N,2009-08-11,"Reynolds phones it in I like Alistair Reynolds. Most of his works are required reading for anyone (like me) who's truly into big-concept space opera SF. His style, normally, reminds me a little of Peter F. Hamilton in his less hysterical moments, minus the glaring grammatical and continuity errors contained within that author's 'Pandora's Star/Judas Unchained' duo. No one can deny Reynolds's commitment to the genre or the scope of his imagination.    House of Suns, unfortunately, falls somewhat short of greatness. It's a little lazy, a little flabby, and a little bit too pat. This is the work of a master on autopilot. The characters don't engage; the 'big bad' is nebulous and ultimately disappointing; the story's universe is bland and underdeveloped. The story would have benefited enormously from expansion and consolidation, perhaps being spread over the more traditional SF trilogy format. The Gentians don't have time or space to grow in this single volume. Perhaps we'll hear from them again?    I hope so. So read this book if you want a simple 'no-brainer' experience, or if you want to introduce a noob to 'hard SF'; me, I'll continue to get my kicks from the none-harder realm of Stephen Donaldson's 'Gap Series' - SF doesn't come any more harrowing than that.",0
7438,UK,6620107,R2LP0MODZJJOAL,1472200314,404640137,The Ocean at the End of the Lane,Books,5,0,0,N,Y,2013-07-29,"Excellent book As all previous novels, this one will take you to a completely new world you didn't know it existed, but within our own. And all that in one breath.",1
24164,UK,26983654,R2X3XY69IIE6E9,0007107927,986630902,"The One Minute Manager - Increase Productivity, Profits And Your Own Prosperity",Books,1,4,10,N,N,2008-04-05,"Not impressed I didnt get this book at all. I dont understand what all the fuss is about. Its not a very brillant style of writing. I have read \\""""who moved my cheese\\"""" and was not impressed either.     I don't understand why its a bestseller.",0
99621,UK,21506878,R173PVBC7YRBL7,B00DY649UO,126004443,Gravity [DVD] [2013],Video DVD,1,10,22,N,Y,2014-03-18,"I want my money back Can I have my money back please? One of the things that you have to get right in a quality SF film is the basic science. Space stations do no fly at the same height and in close orbits because they might bump into each other and that can be embarrassing and expensive. You make sure that they are never close to each other  or at the same height and so their relative speeds are high, probably thousands of miles per hour. Guess what? This means that you cannot travel from one to another using a fire extinguisher. The business of keeping hold of the station, being tethered and not getting separated from it at any price when you cannot get back to it and so will burn up and die are not dealt with realistically. All together this was a wonderful example of marketing hype and Hollywood gazing up its own fundament. There are things that you can get away with and things that you cannot in SF and this film was very unconvincing and personally I was just not able to suspend disbelief. I am glad that the Sandra Bullock was saved, George Clooney was noble and the free fall shots were very well done but I found it to be irritating and disappointing.",0
6459,UK,6098645,RMYU4YYZEWGCE,1405916400,434155226,Captivated by You (Crossfire),Books,5,0,0,N,Y,2014-12-11,Five Stars just what the wife wanted,1
87126,UK,5609709,R5Z2U4IS1532U,B00AAKK6L8,576256847,Jesus Christ Superstar [Blu-ray] [1973],Video DVD,5,0,0,N,Y,2014-08-20,Timeless A beautiful film with songs that have stayed in my head for years. After watching this at Easter on the television I was moved to buying this for my own enjoyment.,1
31330,UK,4330263,R1UT8U4TQN7FFK,B008P1EWIM,67489912,Weather Live - Detailed Forecasts and Live Weather Conditions,Mobile_Apps,5,0,0,N,Y,2015-07-10,"Very Good This App is brilliantly made, I would recommend it.",1
12626,UK,3538800,R2MTAK0WTSRQHJ,0099421348,879659950,The Bridges Of Madison County,Books,1,0,3,N,Y,2015-08-28,The Bridges of Madison County I ordered a hardback edition of this book but received a standard paperback.,0
19513,UK,22038522,R326JTSYLHWCV3,140870420X,165338194,The Casual Vacancy,Books,1,3,6,N,Y,2012-10-21,"A Casual Vacancy I would love to be able to say  something positive about \\"""" A Casual Vacancy \\"""" by JK Rowling. Unfortunately  I cannot . Suffice it to say that it is the book which holds my record for the fastest book I have read - ever - just to get it over and done with.<br /><br />The style is abysmal ,pretentiously near to showing off with inappropriate descriptive words . The technique seems close to Henry James in its long and lingering sentences.......where else would brackets last a WHOLE  page ?.......In trying to ascertain the start of the parentheses ,one could almost lose the will to live .<br /><br />And not one of the characters is remotely  endearing - offering only a bleak  picture of society in all its banal excesses. A study of losers would probably be a better title.<br /><br />Any wit or humour would help ,but I have yet to find any . There is not even any redemption in good descriptive skills.<br /><br />All in all ,it feels as if JK has overdone the showing off bit , and the only parts which remotely resonated were the quoted chapter headings . At least they seemed real.<br /><br />In short , JK has become what used to be in her books - verily  a Dementor.<br /><br />Go get a life JK , and stop showing off<br /><br />As the Critics defined her - she is \\"""" a storyteller like no other\\"""" . That need not mean good .",0
82299,UK,4626697,RDB7ZDYLSJD3B,B000J3FDNM,175488699,Miss Potter [DVD] [2006],Video DVD,5,1,1,N,Y,2014-01-27,"Miss Potter - Truely a little Gem Renee Zellweger and Ewan McGregor are brilliant in this rather quaint and enchanting film.  It makes you realize what a talented lady she was and how she had foresight in saving land in the cumbria countryside for future generations to enjoy, now in the hands of the National Trust.  One tough little women.",1
76407,UK,3075443,R2A4HW50Y1JGF0,B0087DTGMK,455226555,Fullmetal Alchemist Brotherhood Complete Series Collection (Episodes 1-64) [DVD],Video DVD,5,0,0,N,Y,2014-07-16,Five Stars Great,1
95610,UK,18911487,R2HH5NEEGEY0F1,B00IXGU6LG,661195539,Guardians Of The Galaxy [DVD] [2014],Video DVD,3,0,2,N,Y,2015-01-21,"Guardians of the galaxy Not bad,not the best film we've watched",0
2024,UK,3903486,R1017A4HY9FXOR,1609611543,657488375,Wheat Belly,Books,5,0,1,N,Y,2015-07-23,Five Stars Omg should have had this blood years ago,1
21069,UK,23820880,R3C7QS95L9E47,0099450259,459979615,The Curious Incident of the Dog in the Night-time,Books,1,0,3,N,Y,2012-10-14,"disappointing The content of the book was poor to say the least. The character was poorly portrayed, he came across as more of a simpleton rather then someone with aspergers and so the author came across as slightly condescending. When adopting characters like these you have to know your stuff. As for the writing techniques, original but lacking in interest.. so poor. After putting up with the book to the end I feel reminded of the uninspiring selection of modern literature. If you're looking for good fiction its not to e found here.",0
6564,UK,6150072,R2MLWLUQIU95MU,1409136612,173124177,Full House (Quick Reads),Books,5,0,0,N,Y,2013-06-11,A gift for Mum I got this book because my Mum is mad on Maeve Binchy and ended up enjoying it as well. My mum is very happy with it and now keeps checking the amazon site when she is here to see if she can find more books,1
13004,UK,5370970,RFPWC3EXIM9H1,140884818X,324116661,Paper Towns,Books,3,0,0,N,Y,2015-06-03,Lovely Book But Not The Best This book was a really nice summer type book and I really enjoyed it a lot! But I found that it took me a while to get into the book even though I enjoyed the storyline. I became annoyed with how slow paced the book was and that nothing significant was happening! I even became irritated with the main character Quentin because of how damn obsessed he was with her and never really showed any sort of affection towards his own friends.<br />The book was very nice but not the best,0
23789,UK,26660592,R3RNW2BWDL5TSP,0553815229,264716684,1421 : The Year China Discovered the World,Books,1,9,10,N,N,2010-01-07,"Eric Von Daniken - Eat Your Heart Out If you believe that space aliens founded Mesoamerican civilisation or that all world civilisation stems from the lost city of Atlantis, you'll love this book. The sad thing is this book starts off with an historically factual and interesting story - the voyages of Zheng He under the Ming emperor Zhou Di around the Indian Ocean in the early 15th century. It then moronically extrapolates these voyages to suggest that the Chinese discovered the New World. The first 3 chapters are sort of believable because essentially they are historically based. It's when Zheng He rounds the Cape of Good Hope and starts to cross the Atlantic that it starts to enter la-la land. Like all good conmen, Menzies starts off with the believable and factual and slowly draws us off into fantasy land. The sad thing about all these type of books is that real history is actually more interesting than this clap-trap.",0
10110,UK,8087138,RQKXE9VJSR5EH,1408812525,400589274,Harry Potter Paperback Boxed Set (Harry Potter Signature Edition),Books,5,0,0,N,Y,2014-05-19,"Fast delivery, no problems :) Ordered HP Boxed set for my granddaughter, who loved her present and has begun to read the wonderful magical world of Harry Potter! Good service, would older from this company again :)",1
87171,UK,5620167,R94NE78I3GQLF,B004PYD77K,882178125,Fast & Furious 5 [DVD] [2011],Video DVD,5,0,0,N,Y,2014-02-19,"Escapism Pure entertainment in my book, I escaped into  another world, which i hadn't envisaged before, but no doubt based on personal research",1
96417,UK,19554923,RAUNNS50HH3P4,B003D3NUMQ,886437736,Jonah Hex - Triple Play (Blu-ray + DVD)[Region Free],Video DVD,3,8,16,N,Y,2010-10-27,"A virtually forgotten film - but not a bad one Megan Fox being in a film definitely tells you the film has flaws. Jonah Hex was virtually forgotten on release and the reviews weren't great, although Josh Brolin's performance is excellent. Its a forgettable film, but entertaining in a way.",0
36213,UK,4658921,R2BHEH5C2QWSQA,B00DVKOYBM,263046246,8 Ball Pool,Mobile_Apps,5,0,0,N,Y,2015-01-08,amazing game Awsome game I love to play and enjoy spinning the week and seeing what I get but I am normally winning but sometimes loosening tournaments,1
80692,UK,4242997,R1JDTTWCH77X0T,B000RWDXAK,663681053,This Is England (2 Disc Edition) [DVD],Video DVD,5,0,1,N,Y,2015-05-27,Five Stars Excellent,1
60810,UK,6266532,R5IQBZLFVBNIB,B00DM2Q9A8,877881596,Tribute [Standard],Music,5,0,0,N,Y,2015-02-18,Five Stars Great even better than expected,1
10279,UK,8165026,R2YWR3DDLZ1FUS,0141981032,266526868,Flash Boys,Books,4,0,0,N,Y,2015-07-29,"A Great Read, particularly for those new to the industry Fantastic read, as someone who has recently started working on the sell side in this industry, i can honestly say this book is fascinating. you don't have to know the finance lingo (eg bid/offer spread) as it's all explained. lovely to see the scum that is high frequency traders finally fizzing out.",1
68379,UK,21328205,R14634N74YAJ0K,B001NWI64G,707419790,Fleet Foxes,Music,1,6,19,N,N,2009-03-10,"No CSN&Y Like many others,I thought Mykonos sounds good on the radio, and some reveiws made comparison with Crosby Stills Nash and Young. Having bought a copy, I am less than thrilled,because the music is rather downbeat and all tracks are a bit samey. However my work chum loves it!",0
52904,UK,3809707,R173HTJ7Q36D3D,B000067CPX,92768849,By the Way,Music,5,0,0,N,Y,2014-08-28,Five Stars Great value for money thanks amazon,1
8786,UK,7383209,R22HURTPTHKWFG,0140569324,907291850,The Very Hungry Caterpillar,Books,5,0,0,N,Y,2015-06-19,Never fails to entertain it's young audience Good value - what more can I say about this timeless classic story.,1
3302,UK,4632050,R1SE5QWUM3WI3K,0751555940,345456653,Lone Survivor: The Incredible True Story of Navy SEALs Under Siege,Books,5,0,0,N,Y,2015-02-16,Five Stars Great thank you .,1
46627,UK,9724441,RNMDC2NM5MCOP,B004FRX0MY,473764126,Amazon Music [Android],Mobile_Apps,2,0,0,N,Y,2013-08-09,"Alright... I can see how it would be good, in terms of usability I prefer Googles layout. Easier and more user friendly.",0
77689,UK,3567758,RJZGSAJ26NNOT,B00838IDSC,692419798,The Raid [DVD] [2011],Video DVD,5,1,2,N,Y,2015-03-28,a must Best film I've seen for a while,1
21575,UK,24437401,R2QCGBNY9I5LKQ,0552997021,101867755,A Walk In The Woods: The World's Funniest Travel Writer Takes a Hike,Books,3,1,1,N,N,2009-08-17,"A likeable journey We started off brightly, making good progress through an appealing landscape. About halfway through, however, we appeared to lose our path and progress became sporadic, and the experience trailed off somewhat towards the end. We have used this guide several times before, and he was generally as engaging, knowledgable and interesting as we have found previously.",0
74126,UK,28342374,R32NUY28PL2A45,B005MIYI3K,334317066,Imaginaerum,Music,2,7,12,N,N,2012-01-03,"Fellow/Former Nightwish fans be warned! The word 'Masterpiece' is flung around these days by promoters and record companys haphazardly to describe new musical works and is a word I have come to approach with great caution. After seeing this word in so many reviews for Imaginaerum I had high hopes for it but was truly disappointed.  Album opener 'Taikatalvi' is an ok tune but is a very weak album opener. So not a good start.  'Storytime' is again an ok radio friendly tune but lacks any real power and I can't help but feel that I made myself like it just out of loyalty to Nightwish. Plus the lyrics are really stupid.  'I Want My Tears Back' - Cheesey song that wouldn't look out of place in the Eurovision Song Contest.  'Song Of Myself' starts off ok with classic Nightwish orchestration/metal medley but then ends with a long spoken word poem. I despise spoken passages in albums as they always appear to be album fillers. a space where there should be MUSIC instead!! It seems to end, but then keeps going and going and going for a boring almost six minutes. The biggest, most pointless, most upsetting moment(s) on the whole album.  I absolutely love long epic songs and 'The Poet and the Pendulum' and 'Ghost Love Score' are among my favourite Nightwish songs. However I couldn't help but feel cheated by 'Song Of Myself' and its stupid spoken passage.   And the final cherry on the cake of mediocrity...'Imaginaerum', a pointless closing track comprised of segments from the rest of the album...yet another filler!  Anette showed amazing range on Dark Passion Play, an album I loved but on Imaginaerum her vocals are under-used and seem to take a back seat, only to be used when Tuomas wants.  Imaginaerum reeks of self indulgence and self gratification on Tuomas's part and is nowhere near the brilliance he has shown on Dark Passion Play and previous works. Dark Passion Play had amazing variety, with songs you could actually pick out to listen to again. Imaginaerum just blends together into one long disappointing 'song'.Imaginaerum has some moments of brief brilliance on 'Scaretale', 'Rest Calm' and 'Last Ride of the Day' but overall the album is downright weak with one or two tracks/moments that completely ruin it. Experimentation seems to have been the name of the game on this album (jazz on Slow Love Slow) and worked in places. People say that its a soundtrack album and that we shouldn't all be so quick to judge but ultimately Imaginaerum is weak.  First Epica's 'Design Your Universe', then Unsun's 'Clinic For Dolls' and now Nightwish's 'Imaginaerum'. I have now lost faith in Female fronted Symphonic Metal and will definitely stick to more heavier material.",0
77523,UK,3532418,R2FE3XIVPUJJI5,B00004CXT7,439393098,Jack [DVD] [1996],Video DVD,5,0,0,N,Y,2014-09-13,Five Stars Perfect,1
63769,UK,8082219,R365CPMALMW7BK,B008C1O8CA,319766755,iUNO!,Music,2,0,0,N,Y,2015-08-16,"Instead of creating 3 poor albums they should have pooled the best songs and ... Honestly dont bother these 3 albums simply arent worth it. Instead of creating 3 poor albums they should have pooled the best songs and created one semi decent album that I could actually recommend as it is, I cant.",0
56342,UK,4980974,R3PJQG434C2OSI,B00L11GBSC,183592845,Stars,Music,5,0,1,N,Y,2014-11-05,"Five Stars xmas gift ,unopened",1
58675,UK,5634375,R3NQP9J8OFEW1F,B00OA5W806,782634909,III,Music,5,0,2,N,Y,2014-12-16,Five Stars Excellent,1
88812,UK,5727791,R10UJPR67Y8BGQ,B00007KGCQ,791010761,Charlie's Angels 2: Full Throttle [DVD] [2003],Video DVD,3,0,0,N,Y,2014-06-05,Three Stars fine but not a thing I would get again,0
91194,UK,9825770,RXT7BYRQILVS5,B008OPZT8G,218540584,Looper [Blu-ray],Video DVD,1,14,48,N,N,2012-11-29,"Extremely dull movie Having seen the trailer, I was really looking forward to see this movie: what a letdown! Very slow paced, dull characters, none of which you end up caring for, this film doesn't know what it is (action? Sci-fi? Horror?) and ends up being just a bland mix of genres with nothing new or interesting to offer.",0
30587,UK,4312199,R29U6RRVTA3ZNF,B00E8KLWB4,488246640,The Secret Society® - Hidden Mystery,Mobile_Apps,5,0,0,N,Y,2015-03-18,brill game Can not put this game down so fun and gets ur mind working,1
87205,UK,5623798,RI9S61LVBEMTW,B0095HHO8A,100047036,The Hobbit: The Battle of the Five Armies [Blu-ray 3D + Blu-ray] [2015] [Region Free],Video DVD,5,0,1,N,Y,2015-07-08,Five Stars Brilliant!,1
34890,UK,4649216,R3JBGLCKK7Q9RM,B00QW8TYWO,828652896,Crossy Road,Mobile_Apps,5,0,0,N,Y,2014-12-22,"Amazing This game is truly the best, addictive game in the history of games. It is all random so you don't get bored. Love this game ~ rated 5 stars",1
22515,UK,25319350,RE97C0EK3F87L,0099579936,600633062,Fifty Shades of Grey: Book One of the Fifty Shades Trilogy (Fifty Shades of Grey Series),Books,3,0,1,N,Y,2012-08-22,"Over rated This book was very easy reading.  Once you picked it up you didn't want to put it down.  However, I found it repetitive and not really going anywhere.  A lot of hype has sold this book. I think its over rated. However I sort of enjoyed it.  Glad I read it, at least I know what every woman is talking about.",0
43911,UK,8538714,R1YST19SDFTX1Z,B00TN8ZPBO,537674266,YouTube Play,Mobile_Apps,1,0,0,N,Y,2015-07-24,What Its literaly just a picture,0
46697,UK,9763028,R1YUXZ5M693I66,B00A04FG5K,943397628,National Geographic Magazine International,Mobile_Apps,1,1,1,N,Y,2014-09-06,"Try any one for free? How is it free? The advert on the wallpaper says try any one for free. Ok, I chose this one. But how is it free if I have to subscribe or buy a single one? Disappointed!",0
89165,UK,6426075,R2L077ZRVS41P6,B0006GVKGG,653409458,The Notebook [DVD],Video DVD,3,0,0,N,Y,2013-09-27,Great film This is a great film and I recommend but my first order came scratched so that got sorted out but was hassle that could have been avoided.,0
51526,UK,3412638,R8WDH7H89SR30,B00002665L,207467476,Top Gun,Music,5,0,0,N,Y,2015-05-30,"a classic! A classic, takes me back to my youth!",1
16601,UK,18872159,RMF2DGMR3P4UZ,B000N1Z0YC,182408519,Lady Chatterley's Lover,Books,3,0,1,N,Y,2013-07-28,"this is audio version. I was expecting to get the proper book, so I was disappointed by it being audio, I will &#34;read&#34; it eventually when I have more time",0
11432,UK,8733841,RHKOZHIMJ3ED2,1780674872,549848033,Enchanted Forest: An Inky Quest and Colouring Book,Books,5,0,0,N,Y,2015-08-25,Quality It was a gift and she loved it. I have to say Great quality!,1
46935,UK,10150931,R37TGWRNWVSHRV,B008XG1X18,752212580,Pinterest,Mobile_Apps,1,2,3,N,Y,2013-09-26,"Not happy....no help forthcoming I love, love, LOVE Pinterest.  However, I'm having a problem with the search functionality and not getting any help.  They gave me the usual advice about uninstalling/reinstalling/rebooting the device etc but when I still had a problem they started ignoring me.  Come on Pinterest, get a grip.  Then my 5 star rating will be reinstated",0
13487,UK,7583344,R1QOJRH1BBUF5S,1409303187,341980389,Peppa Pig: Little Library,Books,1,1,2,N,Y,2014-09-20,One Star great nice size for small fingers to hold and take out grandson loves,0
15129,UK,16298962,R256GH1NL9V5DV,0141394811,971360906,Autobiography (Penguin Modern Classics),Books,3,0,0,N,Y,2015-02-10,Three Stars not as good as other biographies,0
84536,UK,5131287,R3M8RE2BN3B9A5,B00DY648GY,77682141,The Hobbit: An Unexpected Journey - Extended Edition [DVD] [2012],Video DVD,5,0,2,N,Y,2015-08-04,Five Stars Brilliant,1
78068,UK,3644940,R3F19M2XDR89R6,B00IJWGPS2,620680702,Rocky Horror Picture Show - Limited Edition Steelbook [Blu-ray],Video DVD,5,0,0,N,Y,2015-03-11,Five Stars I hadn't seen this one stage and found it curiously enjoyable,1
66999,UK,19724455,RTQJOZUF5ETV6,B00NPZI1ZS,260957349,The Endless River,Music,3,1,2,N,N,2014-11-12,"Not the Pink Floyd I know! I can't make my mind up after listening to it twice in the last few days. The only thing that reminds me of Pink Floyd is the last track, track 18. I've got almost everything they have ever done from the start and this has to be a sham on previous stuff. Just cashing in I guess!",0
68943,UK,22009037,R3L2T3FKKLCOFS,B00008AJL7,755888609,Highway To Hell,Music,3,1,3,N,Y,2013-04-08,Early ACDC Great album with many good numbers form this pure rock band. For fans of rock music this is a worthwhile addition to ones collection.,0
57499,UK,5309234,R3UMJTWI5LHIP7,B00F3VOL38,861908887,On Air - Live At The BBC Vol 2,Music,5,0,0,N,Y,2014-11-11,"Great, fast delivery Great,fast delivery.",1
91840,UK,12479414,R3E8HEVXF9LDIE,B002TG3NUM,383986439,Bones - Season 5 [DVD],Video DVD,3,1,7,N,N,2011-03-21,"Love the show, dislike Brennan I love the show as it is fine entertainment and good stories. But I am fed up with Brennan, she is loud, socially very stupid and annoying. I think her character could develop a lot more than it does, and a new actress would be good as well as she is not nearly as good as the others in the show. Since the series is based on the books, maybe they should learn from the books as well where the characters are a lot more sympathetic and \\""""well played\\"""" and develop all the time. Still the storyline is fine and I would not miss an episode.",0
75187,UK,45652,R3IX2IKC25U7Y0,B001EBO974,520311376,2 Movie Collection: 101 Dalmatians / 102 Dalmatians [DVD],Video DVD,5,0,0,N,Y,2013-10-29,"Great value 2 for 1. Quick delivery, excellent value & good quality. Great film for alll the family & any age. Great story. Pleased with items & supplier.",1
31674,UK,4341222,R2NAGYQF5VBKQK,B00FAPF5U0,46324555,Candy Crush Saga,Mobile_Apps,5,0,0,N,Y,2014-09-23,fun Brilliant good fun :),1
77271,UK,3482221,RSW760CEKLALY,B00PC1FD9U,797142769,The Imitation Game [DVD],Video DVD,4,1,1,N,Y,2015-04-11,Four Stars enjoyed it,1
75918,UK,1941211,R37OEJ9T4PXPJM,B005EYSVJE,386754346,Inception [Blu-ray] [2010] [Region Free],Video DVD,5,0,0,N,Y,2015-03-09,Perfect I love Christopher Nolan movies and this was beyond my expectations. Great actors and concept. I had no problem with the delivery. Everything worked out well.,1
17149,UK,19639333,RA3GSEV8FWTH3,0316883344,529898130,Unnatural Exposure,Books,3,0,0,N,Y,2013-04-25,"Good read Best read in order as not the best book in the series. The usual killings, with Scarpetta managing to help solve the case",0
70326,UK,23934999,R190M5JUZ11K3Y,B002NX0LO2,623619952,Only Revolutions,Music,2,6,21,N,N,2009-11-06,"Not good I love biffy pre Puzzle but this is just more of the same. What a let down after the excellent Golden Rule.    Radio friendly rock by numbers, not my thing. If you like Puzzle you will like this record. Those who were disappointed, and there were many, best avoid.    Bit of a let down live too on recent tour only playing one song from Infinity and not a thing from Vertigo.    I guess they have moved on, I respect what they want to play this kind of music but not my thing. Hard to beleive this is the same band that released Infinity Land.",0
39207,UK,4626247,R3BG1UBCM935T8,B00ARI9CDQ,606682175,MailOnline Tablet,Mobile_Apps,1,1,2,N,Y,2014-04-01,free for only... 'Free' you only have to pay a certain amount of money each month. Riight. I'd rather pay half the price for a real paper?,0
54536,UK,4362323,RI4A7ZI6U7WQL,B00AI3UW2K,758464111,Rumours,Music,5,0,2,N,Y,2015-01-25,Five Stars It's awesome!,1
79088,UK,3875507,R3305DPZ9DOI3X,B00IZEATRM,109782764,Noah [Blu-ray] [Region Free],Video DVD,4,0,2,N,Y,2014-09-22,Interesting need to watch it again....it's interesting. Well acted. Good effects. Makes you think. Personaly it's just a story not history but a good watch.,1
43406,UK,8116586,R3G6D4WDM93863,B00IKZX1ZI,578520888,Frozen Free Fall,Mobile_Apps,1,6,7,N,Y,2014-07-19,complaint Could not get past the 'what is your age' page,0
88045,UK,4070431,R3KOX4AO7I4Y15,B00HR23CCM,64825268,12 Years A Slave [DVD] [2013],Video DVD,1,1,20,N,Y,2014-05-25,Not watchable Through the DVD it kept jumping took it out through it in bin went out and bought it from shop,0
15388,UK,16912011,R31KOV6TAAH4Z1,140870420X,165338194,The Casual Vacancy,Books,2,0,0,N,Y,2013-08-28,disappointed The Author would do better to stick to Harry Potter.  I passed it on tho at least three friends who all found it hard to finish. I was very disappointed.,0
73932,UK,28163336,R1FEFZ1SJCXJ65,B00OA5W806,782634909,III,Music,1,1,5,N,Y,2015-01-04,... was looking forward to this but I am very disappointed. I'm a big TT fan but I really ... I was looking forward to this but I am very disappointed. I'm a big TT  fan but I really don't like this album.,0
96554,UK,19641147,R2ZX4SYI45CVFG,B00006CY99,158565783,Behind Enemy Lines [DVD] [2002],Video DVD,1,1,6,N,N,2009-11-11,"TWODDLE!!! I agree with the other people that have slated this film.It is absolute utter rubbish.I love Gene Hackman,I think he is one of the greatest actors of our time,but this? Oh Dear! If you have never seen it,watch a George Formby film instead.",0
71843,UK,25756391,R3QFQV6HX1RQUP,B0042JTDXK,189552705,Illuminations,Music,3,0,0,N,N,2010-12-31,"Illuminations - Josh Groban Sadly dissappointed.   Love the voice, but the songs are average / mediocre.  Do believe Josh could do with a change of producer, who would bring out the breadth & qualities within his vocal range. Maybe a duet with another singer...",0
5806,UK,5822797,R2KCA8YAFJN7DM,014118437X,150142267,Hiroshima (Penguin Modern Classics),Books,5,0,0,N,N,2013-11-04,good recommended by tutors.very good!worth reading for Journalism students.Also a representative work for researching into New Journalism.printing is of high quality.,1
55229,UK,4608250,R2VU2TESX6QHK0,B00MN9MTEG,696338221,Partners,Music,4,0,0,N,Y,2015-02-12,Good buy Bought this album as a gift I have listened to it and it's seems quite good,1
54183,UK,4222904,R3TZH6OZAATQTD,B008VQXOGC,727502297,Our Version of Events [Special Edition: Bonus Tracks],Music,5,0,0,N,Y,2014-09-09,I love it more please the lassie is in the class as I know how to sing you sing and we listen,1
12297,UK,9143392,R270IIGX1NO34L,0593071719,253417193,Harry Potter Film Wizardry (Revised and expanded),Books,5,0,0,N,N,2013-05-07,"Love it ! I love it because of all of the pull out and gifts you get with it , it's so cool , definitely worth every penny !",1
43660,UK,8364950,R26BY2KRA7VVKM,B007T7MIR0,360426983,OfficeSuite Free,Mobile_Apps,1,0,0,N,Y,2015-03-25,waste Feel cheated the older app.was better and didn't try and rake cash out of you,0
19843,UK,22377611,R3PD79WKAMAY0H,0099579936,600633062,Fifty Shades of Grey: Book One of the Fifty Shades Trilogy (Fifty Shades of Grey Series),Books,3,2,2,N,Y,2012-09-21,Over-rated There is far too much hype about this book - in fact it is poorly written and quite boring! How it has sold more copies than Harry Potter is beyond me!,0
48530,UK,17209480,RG5JPG35IE8VQ,B00BXZ3D6Y,306140616,Voice Recorder,Mobile_Apps,1,0,0,N,Y,2014-06-01,"It doesnt work It might be my kindle but everytime i tried to record something the app shut down. I had one hour of studing to do and I wanted to record what I needed to remember, this app made me only have fifteen minuntes of revision in the end. Even though it is free it just wastes time. Do not buy this app.",0
92658,UK,15577756,R336PJ1G6Y46D0,B003IMS3PQ,568111170,Alice in Wonderland [DVD],Video DVD,3,0,1,N,Y,2013-12-07,"its okay. Its an okay movie, not as good as the original obviously.<br />got some good actors in it!! but i got a little bored half way through.",0
36133,UK,4658503,R1LKFGPE8EBUZI,B00992CF6W,9632738,Minecraft,Mobile_Apps,5,0,0,N,Y,2015-02-05,minecraft is my life My god minEcraft is by far the greatest game I have downlaoded! Your children like me will enjoy it so much!! Don't miss out on buying this excellent app!!!!!!! You won't regret it promise,1
73586,UK,27748152,RH10PL0K3AG7M,B000069AUI,940414710,A Rush Of Blood To The Head,Music,1,3,44,N,N,2005-06-01,"coldplay nearly left me out in the cold a rush of blood to the head, this certainly isn't!when arriving home one day to find this on my radio i was frighteningly urged to reach for my mother's lovely set of brand new kitchen knives that i had earlier bought her for xmas. Since then i have decided to keep the blood from my head from gushing through my wrists and have taken to listening to the soothing beats of Charlotte Church.  All i can say is that if it is a rush of blood to the head you are after, a multipack of red bull from your supermarket would be far more effective. By the way really liked track five-really gooooooooooooooooooooooooddd!",0
68430,UK,21370906,RW0I1ILHVN3LU,B00E7Z7D2M,345967318,Black Radio 2,Music,2,3,4,N,Y,2014-03-07,"Beware One or two good tracks but absolutely nowhere near the standard of Black Radio 1.  Don't buy it expecting they've maintained standards.  It's everything Glasper and crew said they hate about R&B, boring, plodding and bereft of all creativity.  Pointless cameo after cameo of &#34;stars&#34; looking to buy into some of his credibilty.  Seriously, this album could make you cynical if you don't take heed of reviews like this!",0
55787,UK,4785020,R2Y13GYAKSOSW2,B0000A2I1B,975362235,Caravanserai,Music,5,0,0,N,N,2015-07-14,"A CLASSIC!!!!! One of my top ten albums of all time. I bouht this when it first came out and have played it regularly ever since.evocative sounds of the desert,it will transfix you . Albums are not made like this anymore unfortunately!! From the opening track to the amazing powerful closer every step of the way theres not a rubbish track on it. Please do your ears a favour and buy it!!!",1
